Produktgruppe,RowID,Kontrolle,K von,BE am,BE von,K am,K2 von,C am,C von,Reopen C2 am,Reopen C2 von
NH,8547117576621956,,SM,,,,,,,,
NH,384343252012932,,SM,,,,,,,,
NH,4887942879383428,,HI,,,,,,,,
NH,2636143065698180,,SM,,,,,,,,
NH,7139742693068676,,SM,,DM,,EK,,,,
NH,1510243158855556,,SM,,DM,,EK,,,,
NH,6013842786226052,,SM,,DM,,EK,,,,
NH,3762042972540804,,SM,,HI,,EK,,,,
NH,8265642599911300,,SM,,HI,,EK,,,,
NH,947293205434244,,SM,,HI,,EK,,,,
NH,5450892832804740,,SM,,,,,,,,
NH,3199093019119492,,JHU,,,,,,,,
NH,7702692646489988,,SM,,,,,,,,
NH,2073193112276868,,SM,,,,,,,,
NH,6576792739647364,,SM,,EK,,,,,,
NH,4324992925962116,,JHU,,,,,,,,
NH,8828592553332612,,,,,,,,,,
NH,243605763657604,,SM,,,,,,,,
NH,4747205391028100,,SM,,,,,,,,
NH,2495405577342852,,SM,,,,,,,,
NH,6999005204713348,,SM,,,,,,,,
NH,1369505670500228,,SM,,,,,,,,
NH,5873105297870724,,SM,,HI,,HI,,,,
NH,3621305484185476,,SM,,HI,,EK,,,,
NH,8124905111555972,,SM,,HI,,EK,,,,
NH,806555717078916,,SM,,HI,,EK,,,,
NH,5310155344449412,,SM,,,,,,,,
NH,3058355530764164,,HI,,,,,,,,
NH,7561955158134660,,SM,,HI,,EK,,,,
NH,1932455623921540,,SM,,,,,,,,
NH,6436055251292036,,SM,,,,,,,,
NH,4184255437606788,,SM,,,,,,,,
NH,8687855064977284,,SM,,HI,,EK,,,,
NH,525080740368260,,JHU,,,,,,,,
NH,5028680367738756,,,,,,,,,,
NH,2776880554053508,,HI,,,,,,,,
NH,7280480181424004,,SM,,,,,,,,
NH,1650980647210884,,SM,,,,,,,,
NH,6154580274581380,,SM,,DM,,,,,,
NH,3902780460896132,,HI,,LK,,EK,,,,
NH,8406380088266628,,SM,,,,,,,,
NH,1088030693789572,,SM,,DM,,,,,,
NH,5591630321160068,,SM,,HI,,,,,,
NH,3339830507474820,,HI,,LK,,EK,,EK,,
NH,7843430134845316,,SM,,,,,,,,
NH,2213930600632196,,HI,,EK,,,,,,
NH,6717530228002692,,SM,,HI,,,,,,
NH,4465730414317444,,JHU,,,,,,,,
NH,8969330041687940,,HI,,,,,,,,
NH,67683903213444,,SM,,HI,,,,,,
NH,4571283530583940,,JHU,,,,,,,,
NH,2319483716898692,,,,,,,,,,
NH,6823083344269188,,,,,,,,,,
NH,1193583810056068,,SM,,,,,,,,
NH,5697183437426564,,SM,,,,,,,,
NH,3445383623741316,,SM,,,,,,,,
NH,7948983251111812,,HI,,,,,,,,
NH,630633856634756,,SM,,,,,,,,
NH,5134233484005252,,SM,,HI,,EK,,,,
NH,2882433670320004,,SM,,HI,,EK,,,,
NH,7386033297690500,,SM,,,,,,,,
NH,1756533763477380,,SM,,HI,,EK,,,,
NH,6260133390847876,,SM,,,,,,,,
NH,4008333577162628,,SM,,,,,,,,
NH,8511933204533124,,SM,,HI,,EK,,,,
NH,349158879924100,,SM,,,,,,,,
NH,4852758507294596,,SM,,,,,,,,
NH,2600958693609348,,SM,,EK,,,,,,
NH,7104558320979844,,SM,,,,,,,,
NH,1475058786766724,,JHU,,,,,,,,
NH,5978658414137220,,,,,,,,,,
NH,3726858600451972,,SM,,,,,,,,
NH,8230458227822468,,SM,,,,,,,,
NH,912108833345412,,SM,,,,,,,,
NH,5415708460715908,,HI,,,,,,,,
NH,3163908647030660,,SM,,,,,,,,
NH,7667508274401156,,HI,,,,,,,,
NH,2038008740188036,,SM,,HI,,EK,,,,
NH,6541608367558532,,SM,,,,,,,,
NH,4289808553873284,,SM,,HI,,EK,,,,
NH,8793408181243780,,SM,,HI,,EK,,,,
NH,208421391568772,,SM,,,,,,,,
NH,4712021018939268,,SM,,HI,,EK,,,,
NH,2460221205254020,,JHU,,,,,,,,
NH,6963820832624516,,JHU,,,,,,,,
NH,1334321298411396,,SM,,,,,,,,
NH,5837920925781892,,JHU,,EK,,,,,,
NH,3586121112096644,,JHU,,,,,,,,
NH,8089720739467140,,JHU,,,,,,,,
NH,771371344990084,,,,,,,,,,
NH,5274970972360580,,SM,,,,,,,,
NH,3023171158675332,,EK,,,,,,,,
NH,7526770786045828,,HI,,,,,,,,
NH,1897271251832708,,HI,,,,,,,,
NH,6400870879203204,,SM,,,,,,,,
NH,4149071065517956,,SM,,HI,,EK,,,,
NH,8652670692888452,,SM,,HI,,EK,,,,
NH,489896368279428,,SM,,HI,,EK,,,,
NH,4993495995649924,,SM,,HI,,EK,,,,
NH,2741696181964676,,HI,,,,,,,,
NH,7245295809335172,,SM,,,,,,,,
NH,1615796275122052,,SM,,HI,,EK,,,,
NH,6119395902492548,,JHU,,,,,,,,
NH,3867596088807300,,JHU,,EK,,,,,,
NH,8371195716177796,,JHU,,EK,,,,,,
NH,1052846321700740,,JHU,,,,,,,,
NH,5556445949071236,,JHU,,,,,,,,
NH,3304646135385988,,,,,,,,,,
NH,7808245762756484,,EK,,JHU,,EK,,,,
NH,2178746228543364,,SM,,DM,,EK,,,,
NH,6682345855913860,,SM,,,,,,,,
NH,4430546042228612,,SM,,,,,,,,
NH,8934145669599108,,SM,,,,,,,,
NH,138052647391108,,SM,,DM,,EK,,,,
NH,4641652274761604,,HI,,HI,,EK,,,,
NH,2389852461076356,,SM,,,,,,,,
NH,6893452088446852,,SM,,HI,,EK,,,,
NH,1263952554233732,,SM,,HI,,EK,,,,
NH,5767552181604228,,JHU,,,,,,,,
NH,3515752367918980,,SM,,,,,,,,
NH,8019351995289476,,JHU,,,,,,,,
NH,701002600812420,,JHU,,,,,,,,
NH,5204602228182916,,JHU,,,,,,,,
NH,2952802414497668,,JHU,,HI,,EK,,,,
NH,7456402041868164,,JHU,,,,,,,,
NH,1826902507655044,,,,,,,,,,
NH,6330502135025540,,SM,,,,,,,,
NH,4078702321340292,,SM,,,,,,,,
NH,8582301948710788,,SM,,,,,,,,
NH,419527624101764,,SM,,,,,,,,
NH,4923127251472260,,SM,,,,,,,,
NH,2671327437787012,,SM,,HI,,EK,,,,
NH,7174927065157508,,SM,,,,,,,,
NH,1545427530944388,,SM,,,,,,,,
NH,6049027158314884,,SM,,HI,,EK,,,,
NH,3797227344629636,,SM,,HI,,EK,,,,
NH,8300826972000132,,JHU,,,,,,,,
NH,982477577523076,,SM,,HI,,EK,,,,
NH,5486077204893572,,JHU,,EK,,,,,,
NH,3234277391208324,,JHU,,,,,,,,
NH,7737877018578820,,JHU,,,,,,,,
NH,2108377484365700,,JHU,,,,,,,,
NH,6611977111736196,,JHU,,,,,,,,
NH,4360177298050948,,,,,,,,,,
NH,8863776925421444,,,,,,,,,,
NH,278790135746436,,JHU,,,,,,,,
NH,4782389763116932,,SM,,,,,,,,
NH,2530589949431684,,SM,,,,,,,,
NH,7034189576802180,,SM,,,,,,,,
NH,1404690042589060,,SM,,,,,,,,
NH,5908289669959556,,SM,,,,,,,,
NH,3656489856274308,,HI,,HI,,EK,,,,
NH,8160089483644804,,SM,,HI,,EK,,,,
NH,841740089167748,,SM,,HI,,EK,,,,
NH,5345339716538244,,SM,,,,,,,,
NH,3093539902852996,,HI,,EK,,,,,,
NH,7597139530223492,,SM,,HI,,EK,,,,
NH,1967639996010372,,JHU,,EK,,,,,,
NH,6471239623380868,,JHU,,,,,,,,
NH,4219439809695620,,JHU,,,,,,,,
NH,8723039437066116,,JHU,,,,,,,,
NH,560265112457092,,JHU,,,,,,,,
NH,5063864739827588,,,,,,,,,,
NH,2812064926142340,,SM,,,,,,,,
NH,7315664553512836,,SM,,,,,,,,
NH,1686165019299716,,HI,,,,,,,,
NH,6189764646670212,,HI,,,,,,,,
NH,3937964832984964,,EK,,,,,,,,
NH,8441564460355460,,SM,,HI,,EK,,,,
NH,1123215065878404,,HI,,HI,,EK,,,,
NH,5626814693248900,,HI,,HI,,EK,,,,
NH,3375014879563652,,SM,,,,,,,,
NH,7878614506934148,,SM,,,,,,,,
NH,2249114972721028,,SM,,EK,,,,,,
NH,6752714600091524,,HI,,HI,,EK,,,,
NH,4500914786406276,,EK,,,,,,,,
NH,9004514413776772,,JHU,,,,,,,,
NH,3912228802436,,JHU,,EK,,,,,,
NH,4507511856172932,,JHU,,HI,,EK,,,,
NH,2255712042487684,,JHU,,,,,,,,
NH,6759311669858180,,,,,,,,,,
NH,1129812135645060,,EK,,JHU,,EK,,,,
NH,5633411763015556,,EK,,HI,,HI,,,,
NH,3381611949330308,,EK,,DM,,EK,,,,
NH,7885211576700804,,EK,,HI,,HI,,,,
NH,566862182223748,,EK,,HI,,EK,,,,
NH,5070461809594244,,HI,,HI,,EK,,,,
NH,2818661995908996,,HI,,HI,,EK,,,,
NH,7322261623279492,,EK,,HI,,HI,,,,
NH,1692762089066372,,HI,,HI,,EK,,,,
NH,6196361716436868,,HI,,EK,,,,,,
NH,3944561902751620,,HI,,EK,,,,,,
NH,8448161530122116,,JHU,,,,,,,,
NH,285387205513092,,,,,,,,,,
NH,4788986832883588,,SM,,,,,,,,
NH,2537187019198340,,SM,,HI,,EK,,,,
NH,7040786646568836,,HI,,,,,,,,
NH,1411287112355716,,HI,,,,,,,,
NH,5914886739726212,,HI,,,,,,,,
NH,3663086926040964,,SM,,HI,,EK,,,,
NH,8166686553411460,,HI,,,,,,,,
NH,848337158934404,,SM,,,,,,,,
NH,5351936786304900,,SM,,HI,,EK,,,,
NH,3100136972619652,,SM,,,,,,,,
NH,7603736599990148,,SM,,,,,,,,
NH,1974237065777028,,SM,,,,,,,,
NH,6477836693147524,,JHU,,,,,,,,
NH,4226036879462276,,JHU,,,,,,,,
NH,8729636506832772,,JHU,,,,,,,,
NH,144649717157764,,JHU,,HI,,EK,,,,
NH,4648249344528260,,JHU,,,,,,,,
NH,2396449530843012,,,,,,,,,,
NH,6900049158213508,,,,,,,,,,
NH,1270549624000388,,,,,,,,,,
NH,5774149251370884,,,,,,,,,,
NH,3522349437685636,,,,,,,,,,
NH,8025949065056132,,,,,,,,,,
NH,707599670579076,,,,,,,,,,
NH,5211199297949572,,,,,,,,,,
NH,2959399484264324,,,,,,,,,,
NH,7462999111634820,,,,,,,,,,
NH,1833499577421700,,,,,,,,,,
NH,6337099204792196,,,,,,,,,,
NH,4085299391106948,,,,,,,,,,
NH,8588899018477444,,,,,,,,,,
NH,426124693868420,,,,,,,,,,
NH,4929724321238916,,,,,,,,,,
NH,2677924507553668,,,,,,,,,,
NH,7181524134924164,,,,,,,,,,
NH,1552024600711044,,,,,,,,,,
NH,6055624228081540,,,,,,,,,,
NH,3803824414396292,,,,,,,,,,
NH,8307424041766788,,,,,,,,,,
NH,989074647289732,,,,,,,,,,
NH,5492674274660228,,,,,,,,,,
NH,3240874460974980,,,,,,,,,,
NH,7744474088345476,,,,,,,,,,
NH,2114974554132356,,,,,,,,,,
NH,6618574181502852,,,,,,,,,,
NH,4366774367817604,,,,,,,,,,
NH,8870373995188100,,,,,,,,,,
NH,74280972980100,,,,,,,,,,
NH,4577880600350596,,,,,,,,,,
NH,2326080786665348,,,,,,,,,,
NH,6829680414035844,,,,,,,,,,
NH,1200180879822724,,,,,,,,,,
NH,5703780507193220,,,,,,,,,,
NH,3451980693507972,,,,,,,,,,
NH,7955580320878468,,,,,,,,,,
NH,637230926401412,,,,,,,,,,
NH,5140830553771908,,,,,,,,,,
NH,2889030740086660,,,,,,,,,,
NH,7392630367457156,,,,,,,,,,
NH,1763130833244036,,,,,,,,,,
NH,6266730460614532,,,,,,,,,,
NH,4014930646929284,,,,,,,,,,
NH,8518530274299780,,,,,,,,,,
NH,355755949690756,,,,,,,,,,
NH,4859355577061252,,,,,,,,,,
NH,2607555763376004,,,,,,,,,,
NH,7111155390746500,,,,,,,,,,
NH,1481655856533380,,,,,,,,,,
NH,5985255483903876,,,,,,,,,,
NH,3733455670218628,,,,,,,,,,
NH,8237055297589124,,,,,,,,,,
NH,918705903112068,,,,,,,,,,
NH,5422305530482564,,,,,,,,,,
NH,3170505716797316,,,,,,,,,,
NH,7674105344167812,,,,,,,,,,
NH,2044605809954692,,,,,,,,,,
NH,6548205437325188,,,,,,,,,,
NH,4296405623639940,,,,,,,,,,
NH,8800005251010436,,,,,,,,,,
NH,215018461335428,,,,,,,,,,
NH,4718618088705924,,,,,,,,,,
NH,2466818275020676,,,,,,,,,,
NH,6970417902391172,,,,,,,,,,
NH,1340918368178052,,,,,,,,,,
NH,5844517995548548,,,,,,,,,,
NH,3592718181863300,,,,,,,,,,
NH,8096317809233796,,,,,,,,,,
NH,777968414756740,,,,,,,,,,
NH,5281568042127236,,,,,,,,,,
NH,3029768228441988,,,,,,,,,,
NH,7533367855812484,,,,,,,,,,
NH,1903868321599364,,,,,,,,,,
NH,6407467948969860,,,,,,,,,,
NH,4155668135284612,,,,,,,,,,
NH,8659267762655108,,,,,,,,,,
NH,496493438046084,,,,,,,,,,
NH,5000093065416580,,,,,,,,,,
NH,2748293251731332,,,,,,,,,,
NH,2537353914224516,,,,,,,,,,
NH,7040953541595012,,,,,,,,,,
NP,4052744075874180,,,,,,,,,,
NP,8556343703244676,,,,,,,,,,
NP,393569378635652,,,,,,,,,,
NP,4897169006006148,,,,,,,,,,
NP,2645369192320900,,,,,,,,,,
NP,7148968819691396,,,,,,,,,,
NP,1519469285478276,,,,,,,,,,
NP,6023068912848772,,,,,,,,,,
NP,3771269099163524,,,,,,,,,,
NP,8274868726534020,,,,,,,,,,
NP,956519332056964,,,,,,,,,,
NP,5460118959427460,,,,,,,,,,
NP,3208319145742212,,,,,,,,,,
NP,7711918773112708,,,,,,,,,,
NP,2082419238899588,,,,,,,,,,
NP,6586018866270084,,,,,,,,,,
NP,4334219052584836,,,,,,,,,,
NP,8837818679955332,,HI,,,,,,,,
NP,252831890280324,,HI,,HI,,,,,,
NP,4756431517650820,,HI,,,,,,,,
NP,2504631703965572,,HI,,,,,,,,
NP,7008231331336068,,,,,,,,,,
NP,1378731797122948,,HI,,,,,,,,
NP,5882331424493444,,HI,,,,,,,,
NP,3630531610808196,,HI,,,,,,,,
NP,8134131238178692,,HI,,,,,,,,
NP,815781843701636,,HI,,,,,,,,
NP,5319381471072132,,,,,,,,,,
NP,3067581657386884,,HI,,,,,,,,
NP,7571181284757380,,,,,,,,,,
NP,1941681750544260,,HI,,,,,,,,
NP,6445281377914756,,,,,,,,,,
NP,4193481564229508,,HI,,,,,,,,
NP,8697081191600004,,HI,,HI,,,,,,
NP,534306866990980,,HI,,,,,,,,
NP,5037906494361476,,HI,,,,,,,,
NP,2786106680676228,,,,,,,,,,
NP,7289706308046724,,HI,,,,,,,,
NP,1660206773833604,,HI,,,,,,,,
NP,6163806401204100,,HI,,,,,,,,
NP,3912006587518852,,HI,,,,,,,,
NP,8415606214889348,,HI,,,,,,,,
NP,1097256820412292,,HI,,,,,,,,
NP,5600856447782788,,HI,,,,,,,,
NP,3349056634097540,,,,,,,,,,
NP,7852656261468036,,,,,,,,,,
NP,2223156727254916,,,,,,,,,,
NP,6726756354625412,,HI,,,,,,,,
NP,4474956540940164,,HI,,HI,,,,,,
NP,8978556168310660,,HI,,,,,,,,
NP,24133471702916,,HI,,,,,,,,
NP,4527733099073412,,,,,,,,,,
NP,2275933285388164,,HI,,,,,,,,
NP,6779532912758660,,HI,,,,,,,,
NP,1150033378545540,,HI,,,,,,,,
NP,5653633005916036,,HI,,,,,,,,
NP,3401833192230788,,HI,,,,,,,,
NP,7905432819601284,,HI,,,,,,,,
NP,587083425124228,,HI,,,,,,,,
NP,5090683052494724,,,,,,,,,,
NP,2838883238809476,,,,,,,,,,
NP,7342482866179972,,,,,,,,,,
NP,1712983331966852,,HI,,,,,,,,
NP,6216582959337348,,HI,,HI,,,,,,
NP,3964783145652100,,HI,,,,,,,,
NP,8468382773022596,,HI,,,,,,,,
NP,305608448413572,,,,,,,,,,
NP,4809208075784068,,HI,,,,,,,,
NP,2557408262098820,,HI,,,,,,,,
NP,7061007889469316,,HI,,,,,,,,
NP,1431508355256196,,HI,,,,,,,,
NP,5935107982626692,,HI,,,,,,,,
NP,3683308168941444,,HI,,,,,,,,
NP,8186907796311940,,HI,,,,,,,,
NP,868558401834884,,,,,,,,,,
NP,5372158029205380,,,,,,,,,,
NP,3120358215520132,,,,,,,,,,
NP,7623957842890628,,HI,,,,,,,,
NP,1994458308677508,,HI,,HI,,,,,,
NP,6498057936048004,,HI,,,,,,,,
NP,4246258122362756,,HI,,,,,,,,
NP,8749857749733252,,,,,,,,,,
NP,164870960058244,,HI,,,,,,,,
NP,4668470587428740,,HI,,,,,,,,
NP,2416670773743492,,HI,,,,,,,,
NP,6920270401113988,,HI,,,,,,,,
NP,1290770866900868,,HI,,,,,,,,
NP,5794370494271364,,HI,,,,,,,,
NP,3542570680586116,,HI,,,,,,,,
NP,8046170307956612,,,,,,,,,,
NP,727820913479556,,,,,,,,,,
NP,5231420540850052,,,,,,,,,,
NP,2979620727164804,,HI,,,,,,,,
NP,7483220354535300,,HI,,HI,,,,,,
NP,1853720820322180,,HI,,,,,,,,
NP,6357320447692676,,HI,,,,,,,,
NP,4105520634007428,,,,,,,,,,
NP,8609120261377924,,HI,,,,,,,,
NP,446345936768900,,HI,,,,,,,,
NP,4949945564139396,,HI,,,,,,,,
NP,2698145750454148,,HI,,,,,,,,
NP,7201745377824644,,HI,,,,,,,,
NP,1572245843611524,,HI,,,,,,,,
NP,6075845470982020,,HI,,,,,,,,
NP,3824045657296772,,,,,,,,,,
NP,8327645284667268,,,,,,,,,,
NP,1009295890190212,,,,,,,,,,
NP,5512895517560708,,,,,,,,,,
NP,3261095703875460,,,,,,,,,,
NP,7764695331245956,,,,,,,,,,
NP,2135195797032836,,,,,,,,,,
NP,6638795424403332,,,,,,,,,,
NP,4386995610718084,,,,,,,,,,
NP,8890595238088580,,,,,,,,,,
NP,94502215880580,,,,,,,,,,
NP,4598101843251076,,,,,,,,,,
NP,2346302029565828,,,,,,,,,,
NP,6849901656936324,,,,,,,,,,
NP,1220402122723204,,,,,,,,,,
NP,5724001750093700,,,,,,,,,,
NP,3472201936408452,,,,,,,,,,
NP,7975801563778948,,,,,,,,,,
NP,657452169301892,,HI,,,,,,,,
NP,5161051796672388,,HI,,,,,,,,
NP,2909251982987140,,HI,,,,,,,,
NP,7412851610357636,,HI,,,,,,,,
NP,1783352076144516,,,,,,,,,,
NP,6286951703515012,,HI,,,,,,,,
NP,4035151889829764,,HI,,,,,,,,
NP,8538751517200260,,HI,,,,,,,,
NP,375977192591236,,HI,,,,,,,,
NP,4879576819961732,,HI,,,,,,,,
NP,2627777006276484,,HI,,,,,,,,
NP,7131376633646980,,HI,,,,,,,,
NP,1501877099433860,,,,,,,,,,
NP,6005476726804356,,,,,,,,,,
NP,3753676913119108,,,,,,,,,,
NP,8257276540489604,,HI,,,,,,,,
NP,938927146012548,,HI,,,,,,,,
NP,5442526773383044,,HI,,,,,,,,
NP,3190726959697796,,HI,,,,,,,,
NP,7694326587068292,,,,,,,,,,
NP,2064827052855172,,HI,,,,,,,,
NP,6568426680225668,,HI,,,,,,,,
NP,4316626866540420,,HI,,,,,,,,
NP,8820226493910916,,HI,,,,,,,,
NP,235239704235908,,HI,,,,,,,,
NP,4738839331606404,,HI,,,,,,,,
NP,2487039517921156,,HI,,,,,,,,
NP,6990639145291652,,,,,,,,,,
NP,1361139611078532,,,,,,,,,,
NP,5864739238449028,,,,,,,,,,
NP,3612939424763780,,HI,,,,,,,,
NP,8116539052134276,,HI,,,,,,,,
NP,798189657657220,,HI,,,,,,,,
NP,5301789285027716,,HI,,,,,,,,
NP,3049989471342468,,,,,,,,,,
NP,7553589098712964,,HI,,,,,,,,
NP,1924089564499844,,HI,,,,,,,,
NP,6427689191870340,,HI,,,,,,,,
NP,4175889378185092,,HI,,,,,,,,
NP,8679489005555588,,HI,,,,,,,,
NP,516714680946564,,HI,,,,,,,,
NP,5020314308317060,,HI,,,,,,,,
NP,2768514494631812,,,,,,,,,,
NP,7272114122002308,,,,,,,,,,
NP,1642614587789188,,,,,,,,,,
NP,6146214215159684,,HI,,,,,,,,
NP,3894414401474436,,HI,,,,,,,,
NP,8398014028844932,,HI,,,,,,,,
NP,1079664634367876,,HI,,,,,,,,
NP,5583264261738372,,,,,,,,,,
NP,3331464448053124,,HI,,,,,,,,
NP,7835064075423620,,HI,,,,,,,,
NP,2205564541210500,,HI,,,,,,,,
NP,6709164168580996,,HI,,,,,,,,
NP,4457364354895748,,HI,,,,,,,,
NP,8960963982266244,,HI,,,,,,,,
NP,59317843791748,,HI,,,,,,,,
NP,4562917471162244,,,,,,,,,,
NP,2311117657476996,,,,,,,,,,
NP,6814717284847492,,,,,,,,,,
NP,1185217750634372,,HI,,,,,,,,
NP,5688817378004868,,HI,,,,,,,,
NP,3437017564319620,,HI,,,,,,,,
NP,7940617191690116,,HI,,,,,,,,
NP,622267797213060,,,,,,,,,,
NP,5125867424583556,,HI,,,,,,,,
NP,2874067610898308,,HI,,,,,,,,
NP,7377667238268804,,HI,,,,,,,,
NP,1748167704055684,,HI,,,,,,,,
NP,6251767331426180,,HI,,,,,,,,
NP,3999967517740932,,HI,,,,,,,,
NP,8503567145111428,,HI,,,,,,,,
NP,340792820502404,,,,,,,,,,
NP,4844392447872900,,,,,,,,,,
NP,2592592634187652,,,,,,,,,,
NP,7096192261558148,,HI,,,,,,,,
NP,1466692727345028,,HI,,,,,,,,
NP,5970292354715524,,HI,,,,,,,,
NP,3718492541030276,,HI,,,,,,,,
NP,8222092168400772,,,,,,,,,,
NP,903742773923716,,HI,,,,,,,,
NP,5407342401294212,,HI,,,,,,,,
NP,3155542587608964,,HI,,,,,,,,
NP,7659142214979460,,HI,,,,,,,,
NP,2029642680766340,,HI,,,,,,,,
NP,6533242308136836,,HI,,,,,,,,
NP,4281442494451588,,HI,,,,,,,,
NP,8785042121822084,,,,,,,,,,
NP,200055332147076,,,,,,,,,,
NP,4703654959517572,,,,,,,,,,
NP,2451855145832324,,,,,,,,,,
NP,6955454773202820,,,,,,,,,,
NP,1325955238989700,,,,,,,,,,
NP,5829554866360196,,,,,,,,,,
NP,3577755052674948,,,,,,,,,,
NP,8081354680045444,,,,,,,,,,
NP,763005285568388,,,,,,,,,,
NP,5266604912938884,,,,,,,,,,
NP,3014805099253636,,,,,,,,,,
NP,7518404726624132,,,,,,,,,,
NP,1888905192411012,,,,,,,,,,
NP,6392504819781508,,,,,,,,,,
NP,4140705006096260,,,,,,,,,,
NP,8644304633466756,,,,,,,,,,
NP,481530308857732,,,,,,,,,,
NP,4985129936228228,,HI,,,,,,,,
NP,2733330122542980,,HI,,,,,,,,
NP,7236929749913476,,HI,,,,,,,,
NP,1607430215700356,,HI,,,,,,,,
NP,6111029843070852,,,,,,,,,,
NP,3859230029385604,,HI,,,,,,,,
NP,8362829656756100,,HI,,,,,,,,
NP,1044480262279044,,HI,,,,,,,,
NP,5548079889649540,,HI,,,,,,,,
NP,3296280075964292,,HI,,,,,,,,
NP,7799879703334788,,HI,,,,,,,,
NP,2170380169121668,,HI,,,,,,,,
NP,6673979796492164,,,,,,,,,,
NP,4422179982806916,,,,,,,,,,
NP,8925779610177412,,,,,,,,,,
NP,129686587969412,,HI,,,,,,,,
NP,4633286215339908,,HI,,,,,,,,
NP,2381486401654660,,HI,,,,,,,,
NP,6885086029025156,,HI,,,,,,,,
NP,1255586494812036,,,,,,,,,,
NP,5759186122182532,,HI,,,,,,,,
NP,3507386308497284,,HI,,,,,,,,
NP,8010985935867780,,HI,,,,,,,,
NP,692636541390724,,HI,,,,,,,,
NP,5196236168761220,,HI,,,,,,,,
NP,2944436355075972,,HI,,,,,,,,
NP,7448035982446468,,HI,,,,,,,,
NP,1818536448233348,,,,,,,,,,
NP,6322136075603844,,,,,,,,,,
NP,4070336261918596,,,,,,,,,,
NP,8573935889289092,,HI,,,,,,,,
NP,411161564680068,,HI,,,,,,,,
NP,4914761192050564,,HI,,,,,,,,
NP,2662961378365316,,HI,,,,,,,,
NP,7166561005735812,,,,,,,,,,
NP,1537061471522692,,HI,,,,,,,,
NP,6040661098893188,,HI,,,,,,,,
NP,3788861285207940,,HI,,,,,,,,
NP,8292460912578436,,HI,,,,,,,,
NP,974111518101380,,HI,,,,,,,,
NP,5477711145471876,,HI,,,,,,,,
NP,3225911331786628,,HI,,,,,,,,
NP,7729510959157124,,,,,,,,,,
NP,2100011424944004,,,,,,,,,,
NP,6603611052314500,,,,,,,,,,
NP,4351811238629252,,HI,,,,,,,,
NP,8855410865999748,,HI,,,,,,,,
NP,270424076324740,,HI,,,,,,,,
NP,4774023703695236,,HI,,,,,,,,
NP,2522223890009988,,,,,,,,,,
NP,7025823517380484,,HI,,,,,,,,
NP,1396323983167364,,HI,,,,,,,,
NP,5899923610537860,,HI,,,,,,,,
NP,3648123796852612,,HI,,,,,,,,
NP,8151723424223108,,HI,,,,,,,,
NP,833374029746052,,HI,,,,,,,,
NP,5336973657116548,,HI,,,,,,,,
NP,3085173843431300,,,,,,,,,,
NP,7588773470801796,,,,,,,,,,
NP,1959273936588676,,,,,,,,,,
NP,6462873563959172,,HI,,,,,,,,
NP,4211073750273924,,HI,,,,,,,,
NP,8714673377644420,,HI,,,,,,,,
NP,551899053035396,,HI,,,,,,,,
NP,5055498680405892,,,,,,,,,,
NP,2803698866720644,,HI,,,,,,,,
NP,7307298494091140,,HI,,,,,,,,
NP,1677798959878020,,HI,,,,,,,,
NP,6181398587248516,,HI,,,,,,,,
NP,3929598773563268,,HI,,,,,,,,
NP,8433198400933764,,HI,,,,,,,,
NP,1114849006456708,,HI,,,,,,,,
NP,5618448633827204,,,,,,,,,,
NP,3366648820141956,,,,,,,,,,
NP,7870248447512452,,,,,,,,,,
NP,2240748913299332,,HI,,,,,,,,
NP,6744348540669828,,HI,,,,,,,,
NP,4492548726984580,,HI,,,,,,,,
NP,8996148354355076,,HI,,,,,,,,
NP,15337378680708,,,,,,,,,,
NP,4518937006051204,,HI,,,,,,,,
NP,2267137192365956,,HI,,,,,,,,
NP,6770736819736452,,HI,,,,,,,,
NP,1141237285523332,,HI,,,,,,,,
NP,5644836912893828,,HI,,,,,,,,
NP,3393037099208580,,HI,,,,,,,,
NP,7896636726579076,,HI,,,,,,,,
NP,578287332102020,,,,,,,,,,
NP,5081886959472516,,,,,,,,,,
NP,2830087145787268,,,,,,,,,,
NP,7333686773157764,,,,,,,,,,
NP,1704187238944644,,,,,,,,,,
NP,6207786866315140,,,,,,,,,,
NP,3955987052629892,,,,,,,,,,
NP,8459586680000388,,,,,,,,,,
NP,296812355391364,,,,,,,,,,
NP,4800411982761860,,,,,,,,,,
NP,2548612169076612,,,,,,,,,,
NP,7052211796447108,,,,,,,,,,
NP,1422712262233988,,,,,,,,,,
NP,5926311889604484,,,,,,,,,,
NP,3674512075919236,,,,,,,,,,
NP,8178111703289732,,,,,,,,,,
NP,859762308812676,,,,,,,,,,
NP,5363361936183172,,,,,,,,,,
NP,3111562122497924,,,,,,,,,,
NP,7615161749868420,,HI,,,,,,,,
NP,1985662215655300,,HI,,,,,,,,
NP,6489261843025796,,HI,,,,,,,,
NP,4237462029340548,,HI,,,,,,,,
NP,8741061656711044,,,,,,,,,,
NP,156074867036036,,HI,,,,,,,,
NP,4659674494406532,,HI,,,,,,,,
NP,2407874680721284,,HI,,,,,,,,
NP,6911474308091780,,HI,,,,,,,,
NP,1281974773878660,,HI,,,,,,,,
NP,5785574401249156,,HI,,,,,,,,
NP,3533774587563908,,HI,,,,,,,,
NP,8037374214934404,,,,,,,,,,
NP,719024820457348,,,,,,,,,,
NP,5222624447827844,,,,,,,,,,
