Timestamp,Group,RowID,Phase,DateField,Date,User,Marketplace
2026-01-07 08:26:27,NF,236480144478084,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 08:26:27,NF,3614179865005956,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 08:26:27,NF,799430097899396,1,Kontrolle,2026-01-07,HI,com.mx
2026-01-07 08:26:27,NF,8680729445797764,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,517955121188740,1,Kontrolle,2026-01-07,HI,sg
2026-01-07 08:26:27,NF,5021554748559236,1,Kontrolle,2026-01-07,HI,se
2026-01-07 08:26:27,NF,1080905074610052,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 08:26:27,NF,5584504701980548,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,7836304515665796,1,Kontrolle,2026-01-07,HI,co.uk
2026-01-07 08:26:27,NF,2206804981452676,1,Kontrolle,2026-01-07,HI,de
2026-01-07 08:26:27,NF,4564157911404420,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,2312358097719172,1,Kontrolle,2026-01-07,HI,sg
2026-01-07 08:26:27,NF,7378907678510980,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,8504807585353604,1,Kontrolle,2026-01-07,HI,es
2026-01-07 08:26:27,NF,342033260744580,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,7097432701800324,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,5971532794957700,1,Kontrolle,2026-01-07,HI,se
2026-01-07 08:26:27,NF,3719732981272452,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 08:26:27,NF,8223332608642948,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,2030883121008516,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 08:26:27,NF,6534482748379012,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,201295772389252,1,Kontrolle,2026-01-07,HI,de
2026-01-07 08:26:27,NF,1819776888475524,1,Kontrolle,2026-01-07,HI,tr
2026-01-07 08:26:27,NF,412402004922244,1,Kontrolle,2026-01-07,HI,au
2026-01-07 08:26:27,NF,6182639027490692,1,Kontrolle,2026-01-07,HI,be
2026-01-07 08:26:27,NF,1116089446698884,1,Kontrolle,2026-01-07,HI,com.mx
2026-01-07 08:26:27,NF,579527772344196,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 08:26:27,NF,3957227492872068,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,8460827120242564,1,Kontrolle,2026-01-07,HI,it
2026-01-07 08:26:27,NF,4801652423004036,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,7053452236689284,1,Kontrolle,2026-01-07,HI,se
2026-01-07 08:26:27,NF,3112802562740100,1,Kontrolle,2026-01-07,HI,ca
2026-01-07 08:26:27,NF,7616402190110596,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,4660914934648708,1,Kontrolle,2026-01-07,HI,it
2026-01-07 08:26:27,NF,1283215214120836,1,Kontrolle,2026-01-07,HI,sg
2026-01-07 08:26:27,NF,2127640144252804,1,Kontrolle,2026-01-07,HI,au
2026-01-07 08:26:27,NF,8883039585308548,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,1212846469943172,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,5716446097313668,1,Kontrolle,2026-01-07,HI,it
2026-01-07 08:26:27,NF,3464646283628420,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 08:26:27,NF,7405295957577604,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,8531195864420228,1,Kontrolle,2026-01-07,HI,be
2026-01-07 08:26:27,NF,4872021167181700,1,Kontrolle,2026-01-07,HI,com
2026-01-07 08:26:27,NF,2620221353496452,1,Kontrolle,2026-01-07,HI,com.mx
2026-01-07 08:26:27,NF,3746121260339076,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,931371493232516,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 08:26:27,NF,790634004877188,1,Kontrolle,2026-01-07,HI,fr
2026-01-07 08:26:27,NF,5294233632247684,1,Kontrolle,2026-01-07,HI,it
2026-01-07 08:26:27,NF,8671933352775556,1,Kontrolle,2026-01-07,HI,pl
2026-01-07 08:26:27,NF,2198008888430468,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 08:26:27,NF,6701608515800964,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 08:26:27,NF,2866511958118276,1,Kontrolle,2026-01-07,EK,de
2026-01-07 08:26:27,NF,3992411864960900,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 08:26:27,NF,7000675678556036,1,Kontrolle,2026-01-07,EK,com
2026-01-07 08:26:27,NF,5311825818292100,1,Kontrolle,2026-01-07,EK,it
2026-01-07 08:26:27,NF,5067184481111940,1,Kontrolle,2026-01-07,EK,pl
2026-01-07 08:26:27,NF,5419028202000260,1,Kontrolle,2026-01-07,EK,co.uk
2026-01-07 08:26:27,NH,7289276274446212,5,Reopen C2 am,2026-01-07,EK,se
2026-01-07 09:25:30,NA,3404689345482628,2,BE am,2026-01-07,JHU,newegg
2026-01-07 09:25:30,NA,871414555086724,2,BE am,2026-01-07,JHU,newegg
2026-01-07 09:25:30,NA,2982476880416644,2,BE am,2026-01-07,JHU,newegg
2026-01-07 09:25:30,NA,2138051950284676,2,BE am,2026-01-07,JHU,newegg
2026-01-07 09:25:30,NA,4038008043081604,2,BE am,2026-01-07,JHU,newegg
2026-01-07 09:25:30,NA,6039119205633924,1,Kontrolle,2026-01-05,JHU,newegg
2026-01-07 09:25:30,NF,192499679367044,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 09:25:30,NF,4696099306737540,1,Kontrolle,2026-01-07,HI,nl
2026-01-07 09:25:30,NF,2444299493052292,1,Kontrolle,2026-01-07,EK,sg
2026-01-07 09:25:30,NF,6947899120422788,1,Kontrolle,2026-01-07,EK,se
2026-01-07 09:25:30,NF,473974656077700,1,Kontrolle,2026-01-07,EK,fr
2026-01-07 09:25:30,NF,2725774469762948,1,Kontrolle,2026-01-07,HI,jp
2026-01-07 09:25:30,NF,1599874562920324,1,Kontrolle,2026-01-07,EK,sg
2026-01-07 09:25:30,NF,6103474190290820,1,Kontrolle,2026-01-07,EK,se
2026-01-07 09:25:30,NF,3851674376605572,1,Kontrolle,2026-01-07,EK,tr
2026-01-07 09:25:30,NF,8355274003976068,1,Kontrolle,2026-01-07,EK,pl
2026-01-07 09:25:30,NF,4414624330026884,1,Kontrolle,2026-01-07,HI,com.mx
2026-01-07 09:25:30,NF,122130935189380,1,Kontrolle,2026-01-07,HI,de
2026-01-07 09:25:30,NF,4625730562559876,1,Kontrolle,2026-01-07,HI,es
2026-01-07 09:25:30,NF,2373930748874628,1,Kontrolle,2026-01-07,HI,fr
